token	label	method
lu..	NON_LINGUISTIC	regex_prefilter
lu.thodu	NON_LINGUISTIC	regex_prefilter
lubdutt	UNCERTAIN_NEEDS_LLM	unresolved
lucid_luck	NON_LINGUISTIC	regex_prefilter
luck..	NON_LINGUISTIC	regex_prefilter
lucker	UNCERTAIN_NEEDS_LLM	unresolved
luckyali	UNCERTAIN_NEEDS_LLM	unresolved
ludhiana	UNCERTAIN_NEEDS_LLM	unresolved
ludhke	UNCERTAIN_NEEDS_LLM	unresolved
ludo.	NON_LINGUISTIC	regex_prefilter
luga	UNCERTAIN_NEEDS_LLM	unresolved
luk	UNCERTAIN_NEEDS_LLM	unresolved
luke	ENGLISH	wordnet_exact
lukes	ENGLISH	wordnet_exact
lukin	UNCERTAIN_NEEDS_LLM	unresolved
lul	UNCERTAIN_NEEDS_LLM	unresolved
lull	ENGLISH	wordnet_exact
lumbar	ENGLISH	wordnet_exact
lunar	ENGLISH	wordnet_exact
lungs	ENGLISH	wordnet_exact
lure	ENGLISH	wordnet_exact
lust	ENGLISH	wordnet_exact
lutt	UNCERTAIN_NEEDS_LLM	unresolved
lutwaa	UNCERTAIN_NEEDS_LLM	unresolved
lvg	UNCERTAIN_NEEDS_LLM	unresolved
lvl	UNCERTAIN_NEEDS_LLM	unresolved
lye,	NON_LINGUISTIC	regex_prefilter
lyk	UNCERTAIN_NEEDS_LLM	unresolved
lynndebate	UNCERTAIN_NEEDS_LLM	unresolved
lyo	UNCERTAIN_NEEDS_LLM	unresolved
lyric	ENGLISH	wordnet_exact
m.p.	NON_LINGUISTIC	regex_prefilter
m.s	NON_LINGUISTIC	regex_prefilter
m_ahmad07	NON_LINGUISTIC	regex_prefilter
m_lekhi	NON_LINGUISTIC	regex_prefilter
ma'am,	NON_LINGUISTIC	regex_prefilter
ma.	NON_LINGUISTIC	regex_prefilter
maa"	NON_LINGUISTIC	regex_prefilter
maa-behen	NON_LINGUISTIC	regex_prefilter
maa-bete	NON_LINGUISTIC	regex_prefilter
maa?	NON_LINGUISTIC	regex_prefilter
maaf,	NON_LINGUISTIC	regex_prefilter
maaf.	NON_LINGUISTIC	regex_prefilter
maahiyaa	UNCERTAIN_NEEDS_LLM	unresolved
maahol	UNCERTAIN_NEEDS_LLM	unresolved
maai-baap	NON_LINGUISTIC	regex_prefilter
maal..	NON_LINGUISTIC	regex_prefilter
maal?"	NON_LINGUISTIC	regex_prefilter
maalum,	NON_LINGUISTIC	regex_prefilter
maalum?	NON_LINGUISTIC	regex_prefilter
maalyamaal	UNCERTAIN_NEEDS_LLM	unresolved
maam..	NON_LINGUISTIC	regex_prefilter
maamuli	UNCERTAIN_NEEDS_LLM	unresolved
maanavta	UNCERTAIN_NEEDS_LLM	unresolved
maane	UNCERTAIN_NEEDS_LLM	unresolved
maanega	UNCERTAIN_NEEDS_LLM	unresolved
maanen	UNCERTAIN_NEEDS_LLM	unresolved
maanga..	NON_LINGUISTIC	regex_prefilter
maange	UNCERTAIN_NEEDS_LLM	unresolved
maangi..	NON_LINGUISTIC	regex_prefilter
maangle	UNCERTAIN_NEEDS_LLM	unresolved
maangne..	NON_LINGUISTIC	regex_prefilter
maango	UNCERTAIN_NEEDS_LLM	unresolved
maangta	UNCERTAIN_NEEDS_LLM	unresolved
maangtay.	NON_LINGUISTIC	regex_prefilter
maangte	UNCERTAIN_NEEDS_LLM	unresolved
maangte.	NON_LINGUISTIC	regex_prefilter
maanj	UNCERTAIN_NEEDS_LLM	unresolved
maano,	NON_LINGUISTIC	regex_prefilter
maanoge?	NON_LINGUISTIC	regex_prefilter
maanta	UNCERTAIN_NEEDS_LLM	unresolved
maante.	NON_LINGUISTIC	regex_prefilter
maar!	NON_LINGUISTIC	regex_prefilter
maar,	NON_LINGUISTIC	regex_prefilter
maare..	NON_LINGUISTIC	regex_prefilter
maarega..	NON_LINGUISTIC	regex_prefilter
maaregi	UNCERTAIN_NEEDS_LLM	unresolved
maarenge,	NON_LINGUISTIC	regex_prefilter
maari?	NON_LINGUISTIC	regex_prefilter
maarkar	UNCERTAIN_NEEDS_LLM	unresolved
maarke	UNCERTAIN_NEEDS_LLM	unresolved
maaro,	NON_LINGUISTIC	regex_prefilter
maaroge	UNCERTAIN_NEEDS_LLM	unresolved
maaroge?	NON_LINGUISTIC	regex_prefilter
maarta	UNCERTAIN_NEEDS_LLM	unresolved
maarta..	NON_LINGUISTIC	regex_prefilter
maarte..	NON_LINGUISTIC	regex_prefilter
maarti	UNCERTAIN_NEEDS_LLM	unresolved
maaru,	NON_LINGUISTIC	regex_prefilter
maarun	UNCERTAIN_NEEDS_LLM	unresolved
maarun,	NON_LINGUISTIC	regex_prefilter
maarunga,	NON_LINGUISTIC	regex_prefilter
maarwani	UNCERTAIN_NEEDS_LLM	unresolved
maashallah	UNCERTAIN_NEEDS_LLM	unresolved
maasik	UNCERTAIN_NEEDS_LLM	unresolved
maast	UNCERTAIN_NEEDS_LLM	unresolved
maata	UNCERTAIN_NEEDS_LLM	unresolved
maataa	UNCERTAIN_NEEDS_LLM	unresolved
maate!	NON_LINGUISTIC	regex_prefilter
maatey.	NON_LINGUISTIC	regex_prefilter
maati	UNCERTAIN_NEEDS_LLM	unresolved
maatrubhasha	UNCERTAIN_NEEDS_LLM	unresolved
maaukaa	UNCERTAIN_NEEDS_LLM	unresolved
maayka..	NON_LINGUISTIC	regex_prefilter
maayke	UNCERTAIN_NEEDS_LLM	unresolved
maayke..	NON_LINGUISTIC	regex_prefilter
maazak	UNCERTAIN_NEEDS_LLM	unresolved
maazyashi	UNCERTAIN_NEEDS_LLM	unresolved
mac	ENGLISH	wordnet_exact
mach	ENGLISH	wordnet_exact
macha	UNCERTAIN_NEEDS_LLM	unresolved
machaa	UNCERTAIN_NEEDS_LLM	unresolved
machaai	UNCERTAIN_NEEDS_LLM	unresolved
machalta	UNCERTAIN_NEEDS_LLM	unresolved
machan	UNCERTAIN_NEEDS_LLM	unresolved
machaya	UNCERTAIN_NEEDS_LLM	unresolved
machayi	UNCERTAIN_NEEDS_LLM	unresolved
macheg	UNCERTAIN_NEEDS_LLM	unresolved
machhi	UNCERTAIN_NEEDS_LLM	unresolved
machhli,	NON_LINGUISTIC	regex_prefilter
mactch	UNCERTAIN_NEEDS_LLM	unresolved
mad	ENGLISH	wordnet_exact
mad,	NON_LINGUISTIC	regex_prefilter
madam.	NON_LINGUISTIC	regex_prefilter
madam..	NON_LINGUISTIC	regex_prefilter
madam:	NON_LINGUISTIC	regex_prefilter
madam??	NON_LINGUISTIC	regex_prefilter
madam_robena	NON_LINGUISTIC	regex_prefilter
madan:	NON_LINGUISTIC	regex_prefilter
madan_chiknaraj	NON_LINGUISTIC	regex_prefilter
madar	UNCERTAIN_NEEDS_LLM	unresolved
madarchoraap	UNCERTAIN_NEEDS_LLM	unresolved
madari	UNCERTAIN_NEEDS_LLM	unresolved
madden13	NON_LINGUISTIC	regex_prefilter
maddham	UNCERTAIN_NEEDS_LLM	unresolved
maddie	UNCERTAIN_NEEDS_LLM	unresolved
maddox	UNCERTAIN_NEEDS_LLM	unresolved
maddy_saheb	NON_LINGUISTIC	regex_prefilter
maddyisms	UNCERTAIN_NEEDS_LLM	unresolved
madebygoogle	UNCERTAIN_NEEDS_LLM	unresolved
madham	UNCERTAIN_NEEDS_LLM	unresolved
madhums_	NON_LINGUISTIC	regex_prefilter
madhurahnaikhappymahashivratricutemadhura	UNCERTAIN_NEEDS_LLM	unresolved
madhushala	UNCERTAIN_NEEDS_LLM	unresolved
madhutrehan	UNCERTAIN_NEEDS_LLM	unresolved
madi	UNCERTAIN_NEEDS_LLM	unresolved
madina/vatican	NON_LINGUISTIC	regex_prefilter
madrasi	HINGLISH	override_hinglish
madrid	ENGLISH	wordnet_exact
madversity	UNCERTAIN_NEEDS_LLM	unresolved
mae	UNCERTAIN_NEEDS_LLM	unresolved
mafia	ENGLISH	wordnet_exact
maflar	UNCERTAIN_NEEDS_LLM	unresolved
magar.	NON_LINGUISTIC	regex_prefilter
magar...	NON_LINGUISTIC	regex_prefilter
magar?	NON_LINGUISTIC	regex_prefilter
maggi?"	NON_LINGUISTIC	regex_prefilter
maggi]	NON_LINGUISTIC	regex_prefilter
maggi_nnn	NON_LINGUISTIC	regex_prefilter
maggie	UNCERTAIN_NEEDS_LLM	unresolved
magic	ENGLISH	wordnet_exact
magical	ENGLISH	wordnet_exact
magicition	UNCERTAIN_NEEDS_LLM	unresolved
maglo	UNCERTAIN_NEEDS_LLM	unresolved
magta	UNCERTAIN_NEEDS_LLM	unresolved
mah	UNCERTAIN_NEEDS_LLM	unresolved
mahabalikagada	UNCERTAIN_NEEDS_LLM	unresolved
mahabharat	UNCERTAIN_NEEDS_LLM	unresolved
mahabirphogat	UNCERTAIN_NEEDS_LLM	unresolved
mahadevaye	UNCERTAIN_NEEDS_LLM	unresolved
mahajan	UNCERTAIN_NEEDS_LLM	unresolved
mahakaleshwar	UNCERTAIN_NEEDS_LLM	unresolved
mahal	UNCERTAIN_NEEDS_LLM	unresolved
maham2910	NON_LINGUISTIC	regex_prefilter
mahangai	UNCERTAIN_NEEDS_LLM	unresolved
mahangi	UNCERTAIN_NEEDS_LLM	unresolved
mahaprasaad	UNCERTAIN_NEEDS_LLM	unresolved
maharaaj	UNCERTAIN_NEEDS_LLM	unresolved
maharaj._x000d_	NON_LINGUISTIC	regex_prefilter
maharani	ENGLISH	wordnet_exact
maharashtra!	NON_LINGUISTIC	regex_prefilter
maharashtra.	NON_LINGUISTIC	regex_prefilter
maharashtriyan	UNCERTAIN_NEEDS_LLM	unresolved
maharastra	ENGLISH	wordnet_fuzzy_edit2
maharudh	UNCERTAIN_NEEDS_LLM	unresolved
mahasabha	UNCERTAIN_NEEDS_LLM	unresolved
mahashay	UNCERTAIN_NEEDS_LLM	unresolved
mahashivaratri	UNCERTAIN_NEEDS_LLM	unresolved
mahashivrathiri	UNCERTAIN_NEEDS_LLM	unresolved
mahatva	UNCERTAIN_NEEDS_LLM	unresolved
mahavir	UNCERTAIN_NEEDS_LLM	unresolved
maheishgirri	UNCERTAIN_NEEDS_LLM	unresolved
mahek	UNCERTAIN_NEEDS_LLM	unresolved
mahela	UNCERTAIN_NEEDS_LLM	unresolved
mahendra	UNCERTAIN_NEEDS_LLM	unresolved
mahengayi	UNCERTAIN_NEEDS_LLM	unresolved
mahesh:	NON_LINGUISTIC	regex_prefilter
maheshwari..	NON_LINGUISTIC	regex_prefilter
mahgain	UNCERTAIN_NEEDS_LLM	unresolved
mahilayein	UNCERTAIN_NEEDS_LLM	unresolved
mahilayo	UNCERTAIN_NEEDS_LLM	unresolved
mahima	UNCERTAIN_NEEDS_LLM	unresolved
mahimaaax__	NON_LINGUISTIC	regex_prefilter
mahina.plz	NON_LINGUISTIC	regex_prefilter
mahindra	UNCERTAIN_NEEDS_LLM	unresolved
mahino	UNCERTAIN_NEEDS_LLM	unresolved
mahisa	UNCERTAIN_NEEDS_LLM	unresolved
mahisharma1492	NON_LINGUISTIC	regex_prefilter
mahishmati,	NON_LINGUISTIC	regex_prefilter
mahnooriahmed	UNCERTAIN_NEEDS_LLM	unresolved
mahoba	UNCERTAIN_NEEDS_LLM	unresolved
mahobili	UNCERTAIN_NEEDS_LLM	unresolved
mahoday	UNCERTAIN_NEEDS_LLM	unresolved
mahsus	UNCERTAIN_NEEDS_LLM	unresolved
mahulle	UNCERTAIN_NEEDS_LLM	unresolved
mai...salman	NON_LINGUISTIC	regex_prefilter
maid	ENGLISH	wordnet_exact
maike	UNCERTAIN_NEEDS_LLM	unresolved
maile	UNCERTAIN_NEEDS_LLM	unresolved
mails	ENGLISH	wordnet_exact
main-jamiaca	NON_LINGUISTIC	regex_prefilter
main...	NON_LINGUISTIC	regex_prefilter
main_tera_baap	NON_LINGUISTIC	regex_prefilter
mainbanaullu	UNCERTAIN_NEEDS_LLM	unresolved
mainbhipundit	UNCERTAIN_NEEDS_LLM	unresolved
maine.	NON_LINGUISTIC	regex_prefilter
maine...	NON_LINGUISTIC	regex_prefilter
maine?!	NON_LINGUISTIC	regex_prefilter
mainemo	UNCERTAIN_NEEDS_LLM	unresolved
mainepyarkia	UNCERTAIN_NEEDS_LLM	unresolved
mainimanish	UNCERTAIN_NEEDS_LLM	unresolved
mainland	ENGLISH	wordnet_exact
mainly	ENGLISH	wordnet_exact
mainn	UNCERTAIN_NEEDS_LLM	unresolved
mainpehle	UNCERTAIN_NEEDS_LLM	unresolved
mainstream	ENGLISH	wordnet_exact
maintaining	ENGLISH	wordnet_exact
mainu	UNCERTAIN_NEEDS_LLM	unresolved
mairafaiz	UNCERTAIN_NEEDS_LLM	unresolved
maithun	UNCERTAIN_NEEDS_LLM	unresolved
majaal	UNCERTAIN_NEEDS_LLM	unresolved
majakiya	UNCERTAIN_NEEDS_LLM	unresolved
majaq	UNCERTAIN_NEEDS_LLM	unresolved
majboot	UNCERTAIN_NEEDS_LLM	unresolved
maje?	NON_LINGUISTIC	regex_prefilter
majha	UNCERTAIN_NEEDS_LLM	unresolved
majja	UNCERTAIN_NEEDS_LLM	unresolved
majlis	UNCERTAIN_NEEDS_LLM	unresolved
majnoo	UNCERTAIN_NEEDS_LLM	unresolved
majnu?	NON_LINGUISTIC	regex_prefilter
majnuuu	UNCERTAIN_NEEDS_LLM	unresolved
majra	UNCERTAIN_NEEDS_LLM	unresolved
makaan	UNCERTAIN_NEEDS_LLM	unresolved
makeredknapparover	UNCERTAIN_NEEDS_LLM	unresolved
makers	ENGLISH	wordnet_exact
makesomeonesdayin3words	NON_LINGUISTIC	regex_prefilter
makesomeonesnightin3words	NON_LINGUISTIC	regex_prefilter
makeup	ENGLISH	wordnet_exact
makkhi	UNCERTAIN_NEEDS_LLM	unresolved
makwana	UNCERTAIN_NEEDS_LLM	unresolved
mal	UNCERTAIN_NEEDS_LLM	unresolved
mal?	NON_LINGUISTIC	regex_prefilter
mala,	NON_LINGUISTIC	regex_prefilter
mala.	NON_LINGUISTIC	regex_prefilter
malad	UNCERTAIN_NEEDS_LLM	unresolved
malai(if	NON_LINGUISTIC	regex_prefilter
malaria	ENGLISH	wordnet_exact
malaviya	UNCERTAIN_NEEDS_LLM	unresolved
malayi	UNCERTAIN_NEEDS_LLM	unresolved
maldivian	ENGLISH	wordnet_exact
male-female	NON_LINGUISTIC	regex_prefilter
malegaon	UNCERTAIN_NEEDS_LLM	unresolved
malhotrasaurabh	UNCERTAIN_NEEDS_LLM	unresolved
mali	ENGLISH	wordnet_exact
malicious	ENGLISH	wordnet_exact
malik:	NON_LINGUISTIC	regex_prefilter
malini	UNCERTAIN_NEEDS_LLM	unresolved
mallaya	UNCERTAIN_NEEDS_LLM	unresolved
mallikarjuna	UNCERTAIN_NEEDS_LLM	unresolved
mallin	UNCERTAIN_NEEDS_LLM	unresolved
mallya:	NON_LINGUISTIC	regex_prefilter
malt	ENGLISH	wordnet_exact
malta.	NON_LINGUISTIC	regex_prefilter
maltb	UNCERTAIN_NEEDS_LLM	unresolved
malum...kaise	NON_LINGUISTIC	regex_prefilter
malyali	UNCERTAIN_NEEDS_LLM	unresolved
mamala	UNCERTAIN_NEEDS_LLM	unresolved
mamata	UNCERTAIN_NEEDS_LLM	unresolved
mamataofficial	UNCERTAIN_NEEDS_LLM	unresolved
mami	UNCERTAIN_NEEDS_LLM	unresolved
mamin	UNCERTAIN_NEEDS_LLM	unresolved
mamko	UNCERTAIN_NEEDS_LLM	unresolved
mamla	UNCERTAIN_NEEDS_LLM	unresolved
mamla..fir	NON_LINGUISTIC	regex_prefilter
mammi	UNCERTAIN_NEEDS_LLM	unresolved
mamta	UNCERTAIN_NEEDS_LLM	unresolved
mamu	UNCERTAIN_NEEDS_LLM	unresolved
mamu..	NON_LINGUISTIC	regex_prefilter
mamy	UNCERTAIN_NEEDS_LLM	unresolved
man!	NON_LINGUISTIC	regex_prefilter
man's	NON_LINGUISTIC	regex_prefilter
man,	NON_LINGUISTIC	regex_prefilter
man?	NON_LINGUISTIC	regex_prefilter
mana_apple	NON_LINGUISTIC	regex_prefilter
manaaate	UNCERTAIN_NEEDS_LLM	unresolved
manaane	UNCERTAIN_NEEDS_LLM	unresolved
manai	UNCERTAIN_NEEDS_LLM	unresolved
manali,	NON_LINGUISTIC	regex_prefilter
manana	ENGLISH	wordnet_exact
manana...	NON_LINGUISTIC	regex_prefilter
manangandhi777	NON_LINGUISTIC	regex_prefilter
manasi_deshp	NON_LINGUISTIC	regex_prefilter
manata	UNCERTAIN_NEEDS_LLM	unresolved
manav	UNCERTAIN_NEEDS_LLM	unresolved
manavhit	UNCERTAIN_NEEDS_LLM	unresolved
manaye"	NON_LINGUISTIC	regex_prefilter
manayenge	UNCERTAIN_NEEDS_LLM	unresolved
manayi	UNCERTAIN_NEEDS_LLM	unresolved
manchester	ENGLISH	wordnet_exact
manchurian	ENGLISH	wordnet_exact
mandaal	UNCERTAIN_NEEDS_LLM	unresolved
mandali	UNCERTAIN_NEEDS_LLM	unresolved
mandana	UNCERTAIN_NEEDS_LLM	unresolved
mandar2404	NON_LINGUISTIC	regex_prefilter
mandatory	ENGLISH	wordnet_exact
mande	ENGLISH	wordnet_exact
mandira	UNCERTAIN_NEEDS_LLM	unresolved
mandiron	UNCERTAIN_NEEDS_LLM	unresolved
mandirwahinbanayenge	UNCERTAIN_NEEDS_LLM	unresolved
mandva"	NON_LINGUISTIC	regex_prefilter
mane	ENGLISH	wordnet_exact
maneesh	UNCERTAIN_NEEDS_LLM	unresolved
maneh	UNCERTAIN_NEEDS_LLM	unresolved
maneka	UNCERTAIN_NEEDS_LLM	unresolved
manekchawk	UNCERTAIN_NEEDS_LLM	unresolved
manenge.	NON_LINGUISTIC	regex_prefilter
mangaa	UNCERTAIN_NEEDS_LLM	unresolved
mangal-leak	NON_LINGUISTIC	regex_prefilter
mangalkamnaye	UNCERTAIN_NEEDS_LLM	unresolved
mangati	UNCERTAIN_NEEDS_LLM	unresolved
mangaya	UNCERTAIN_NEEDS_LLM	unresolved
mangeshkarlata	UNCERTAIN_NEEDS_LLM	unresolved
mangi	UNCERTAIN_NEEDS_LLM	unresolved
mangoge	UNCERTAIN_NEEDS_LLM	unresolved
mangugi	UNCERTAIN_NEEDS_LLM	unresolved
mangvaeya	UNCERTAIN_NEEDS_LLM	unresolved
mangwaaegi	UNCERTAIN_NEEDS_LLM	unresolved
mangwayee	UNCERTAIN_NEEDS_LLM	unresolved
manhattan	ENGLISH	wordnet_exact
manhattsn:-)	NON_LINGUISTIC	regex_prefilter
manhooos	UNCERTAIN_NEEDS_LLM	unresolved
manhoosiyaat	UNCERTAIN_NEEDS_LLM	unresolved
manikandan4london	NON_LINGUISTIC	regex_prefilter
manikchand	UNCERTAIN_NEEDS_LLM	unresolved
manila	ENGLISH	wordnet_exact
manipur	ENGLISH	wordnet_exact
manish239994	NON_LINGUISTIC	regex_prefilter
manish_rox_	NON_LINGUISTIC	regex_prefilter
manisha	UNCERTAIN_NEEDS_LLM	unresolved
manishafan	UNCERTAIN_NEEDS_LLM	unresolved
manishainsan2	NON_LINGUISTIC	regex_prefilter
manishhazra1	NON_LINGUISTIC	regex_prefilter
manishkaushik19	NON_LINGUISTIC	regex_prefilter
manishsrcc	UNCERTAIN_NEEDS_LLM	unresolved
manishtewari	UNCERTAIN_NEEDS_LLM	unresolved
manivj07	NON_LINGUISTIC	regex_prefilter
manja	UNCERTAIN_NEEDS_LLM	unresolved
manjari	UNCERTAIN_NEEDS_LLM	unresolved
manju..	NON_LINGUISTIC	regex_prefilter
manju:	NON_LINGUISTIC	regex_prefilter
manjwata	UNCERTAIN_NEEDS_LLM	unresolved
manka	UNCERTAIN_NEEDS_LLM	unresolved
mankad	UNCERTAIN_NEEDS_LLM	unresolved
manliya	UNCERTAIN_NEEDS_LLM	unresolved
manlo	UNCERTAIN_NEEDS_LLM	unresolved
manmani	UNCERTAIN_NEEDS_LLM	unresolved
manmohak	UNCERTAIN_NEEDS_LLM	unresolved
manmohanji	UNCERTAIN_NEEDS_LLM	unresolved
manna	ENGLISH	wordnet_exact
manney,	NON_LINGUISTIC	regex_prefilter
mannta	UNCERTAIN_NEEDS_LLM	unresolved
manny	UNCERTAIN_NEEDS_LLM	unresolved
manoge..	NON_LINGUISTIC	regex_prefilter
manoharparrikar	UNCERTAIN_NEEDS_LLM	unresolved
manojsirsa	UNCERTAIN_NEEDS_LLM	unresolved
manojtiwarimp	UNCERTAIN_NEEDS_LLM	unresolved
manokamna	UNCERTAIN_NEEDS_LLM	unresolved
manokamnaye	UNCERTAIN_NEEDS_LLM	unresolved
manor	ENGLISH	wordnet_exact
mans786	NON_LINGUISTIC	regex_prefilter
mansik	UNCERTAIN_NEEDS_LLM	unresolved
mansion	ENGLISH	wordnet_exact
mantr	UNCERTAIN_NEEDS_LLM	unresolved
mantra	ENGLISH	wordnet_exact
mantriji	UNCERTAIN_NEEDS_LLM	unresolved
manu_moyal	NON_LINGUISTIC	regex_prefilter
manuel	UNCERTAIN_NEEDS_LLM	unresolved
manufacturers)	NON_LINGUISTIC	regex_prefilter
manumental'	NON_LINGUISTIC	regex_prefilter
manushya	UNCERTAIN_NEEDS_LLM	unresolved
manvta	UNCERTAIN_NEEDS_LLM	unresolved
manwa	UNCERTAIN_NEEDS_LLM	unresolved
manyata	UNCERTAIN_NEEDS_LLM	unresolved
manzilon	UNCERTAIN_NEEDS_LLM	unresolved
manzoor-e-khuda	NON_LINGUISTIC	regex_prefilter
map:	NON_LINGUISTIC	regex_prefilter
mapdand	UNCERTAIN_NEEDS_LLM	unresolved
mapes	ENGLISH	wordnet_exact
maqsood	UNCERTAIN_NEEDS_LLM	unresolved
mara.	NON_LINGUISTIC	regex_prefilter
maraaj	UNCERTAIN_NEEDS_LLM	unresolved
maraane	UNCERTAIN_NEEDS_LLM	unresolved
maraaye.	NON_LINGUISTIC	regex_prefilter
maradona	UNCERTAIN_NEEDS_LLM	unresolved
marathi!	NON_LINGUISTIC	regex_prefilter
marau,	NON_LINGUISTIC	regex_prefilter
maray	UNCERTAIN_NEEDS_LLM	unresolved
marchforindia	UNCERTAIN_NEEDS_LLM	unresolved
marchforproperty	UNCERTAIN_NEEDS_LLM	unresolved
marchmadness	UNCERTAIN_NEEDS_LLM	unresolved
marcus	UNCERTAIN_NEEDS_LLM	unresolved
mard,	NON_LINGUISTIC	regex_prefilter
mardana	UNCERTAIN_NEEDS_LLM	unresolved
mardi	UNCERTAIN_NEEDS_LLM	unresolved
mardigras	ENGLISH	wordnet_fuzzy_edit1
marega.	NON_LINGUISTIC	regex_prefilter
marella	UNCERTAIN_NEEDS_LLM	unresolved
marenge	UNCERTAIN_NEEDS_LLM	unresolved
marey	UNCERTAIN_NEEDS_LLM	unresolved
marezon	UNCERTAIN_NEEDS_LLM	unresolved
margarita	ENGLISH	wordnet_exact
margate	ENGLISH	wordnet_exact
margdarshan	UNCERTAIN_NEEDS_LLM	unresolved
marham	UNCERTAIN_NEEDS_LLM	unresolved
marhoom	UNCERTAIN_NEEDS_LLM	unresolved
mariah	UNCERTAIN_NEEDS_LLM	unresolved
mariam_tahir5	NON_LINGUISTIC	regex_prefilter
marien	UNCERTAIN_NEEDS_LLM	unresolved
marin	UNCERTAIN_NEEDS_LLM	unresolved
marines	ENGLISH	wordnet_exact
mariyam	UNCERTAIN_NEEDS_LLM	unresolved
mariye	UNCERTAIN_NEEDS_LLM	unresolved
marjaava	UNCERTAIN_NEEDS_LLM	unresolved
marjaavaaaaannaa	UNCERTAIN_NEEDS_LLM	unresolved
markar	UNCERTAIN_NEEDS_LLM	unresolved
marker	ENGLISH	wordnet_exact
market..	NON_LINGUISTIC	regex_prefilter
marketing	ENGLISH	wordnet_exact
markets	ENGLISH	wordnet_exact
markie	UNCERTAIN_NEEDS_LLM	unresolved
marks,	NON_LINGUISTIC	regex_prefilter
marksheets	UNCERTAIN_NEEDS_LLM	unresolved
marlinsmysteryfanrevealed	UNCERTAIN_NEEDS_LLM	unresolved
marlon	UNCERTAIN_NEEDS_LLM	unresolved
marna!	NON_LINGUISTIC	regex_prefilter
marna.	NON_LINGUISTIC	regex_prefilter
marnasa	UNCERTAIN_NEEDS_LLM	unresolved
marneka	UNCERTAIN_NEEDS_LLM	unresolved
marodne	UNCERTAIN_NEEDS_LLM	unresolved
maroge	UNCERTAIN_NEEDS_LLM	unresolved
maroge?	NON_LINGUISTIC	regex_prefilter
maroge?'	NON_LINGUISTIC	regex_prefilter
maroonga.	NON_LINGUISTIC	regex_prefilter
marquell	UNCERTAIN_NEEDS_LLM	unresolved
marrati	UNCERTAIN_NEEDS_LLM	unresolved
marre	UNCERTAIN_NEEDS_LLM	unresolved
marriage.	NON_LINGUISTIC	regex_prefilter
marry-hua-na?	NON_LINGUISTIC	regex_prefilter
marry.	NON_LINGUISTIC	regex_prefilter
mars..	NON_LINGUISTIC	regex_prefilter
marshmallow	ENGLISH	wordnet_exact
marta.	NON_LINGUISTIC	regex_prefilter
martial	ENGLISH	wordnet_exact
martina	ENGLISH	wordnet_fuzzy_edit1
martyr	ENGLISH	wordnet_exact
marunga,	NON_LINGUISTIC	regex_prefilter
marungi	UNCERTAIN_NEEDS_LLM	unresolved
marwar	UNCERTAIN_NEEDS_LLM	unresolved
marwayega	UNCERTAIN_NEEDS_LLM	unresolved
maryaamshakeel	UNCERTAIN_NEEDS_LLM	unresolved
maryamnsharif	UNCERTAIN_NEEDS_LLM	unresolved
maryamrizvisays	UNCERTAIN_NEEDS_LLM	unresolved
maryjane	ENGLISH	wordnet_fuzzy_edit1
masala,	NON_LINGUISTIC	regex_prefilter
masalabai:	NON_LINGUISTIC	regex_prefilter
masalte	UNCERTAIN_NEEDS_LLM	unresolved
mashaal	UNCERTAIN_NEEDS_LLM	unresolved
mashup	UNCERTAIN_NEEDS_LLM	unresolved
mashya	UNCERTAIN_NEEDS_LLM	unresolved
masiha	UNCERTAIN_NEEDS_LLM	unresolved
masjid	ENGLISH	wordnet_exact
maskedsrkfan	UNCERTAIN_NEEDS_LLM	unresolved
masle	UNCERTAIN_NEEDS_LLM	unresolved
masoom	UNCERTAIN_NEEDS_LLM	unresolved
masseuse	ENGLISH	wordnet_exact
massive	ENGLISH	wordnet_exact
mastakon	UNCERTAIN_NEEDS_LLM	unresolved
mastani,	NON_LINGUISTIC	regex_prefilter
mastarwa	UNCERTAIN_NEEDS_LLM	unresolved
master-shef!	NON_LINGUISTIC	regex_prefilter
masterni	UNCERTAIN_NEEDS_LLM	unresolved
mastizaade	UNCERTAIN_NEEDS_LLM	unresolved
maston	UNCERTAIN_NEEDS_LLM	unresolved
mastrahoyaar	UNCERTAIN_NEEDS_LLM	unresolved
mastt	UNCERTAIN_NEEDS_LLM	unresolved
masum	UNCERTAIN_NEEDS_LLM	unresolved
mata,	NON_LINGUISTIC	regex_prefilter
matam	UNCERTAIN_NEEDS_LLM	unresolved
mataram,	NON_LINGUISTIC	regex_prefilter
matchify	UNCERTAIN_NEEDS_LLM	unresolved
matchnaara	UNCERTAIN_NEEDS_LLM	unresolved
matchpoint	ENGLISH	wordnet_fuzzy_edit2
mate	ENGLISH	wordnet_exact
mathews	UNCERTAIN_NEEDS_LLM	unresolved
mathura	UNCERTAIN_NEEDS_LLM	unresolved
matka	UNCERTAIN_NEEDS_LLM	unresolved
matlab,	NON_LINGUISTIC	regex_prefilter
matlab.	NON_LINGUISTIC	regex_prefilter
matlab...	NON_LINGUISTIC	regex_prefilter
matlab?	NON_LINGUISTIC	regex_prefilter
matlb	UNCERTAIN_NEEDS_LLM	unresolved
matramjai	UNCERTAIN_NEEDS_LLM	unresolved
matrbhoomi	UNCERTAIN_NEEDS_LLM	unresolved
matrubhumi	UNCERTAIN_NEEDS_LLM	unresolved
